BEAT_OF_OCCURRENCE,DAMAGE_PER_BEAT,PRIM_CONTRIBUTORY_CAUSE,DAMAGE_PER_CAUSE,PERCENTAGE,,,
713,3269860.225,DISTRACTION - FROM INSIDE VEHICLE,14215.31838,0.434737799,,,
713,3269860.225,ROAD CONSTRUCTION/MAINTENANCE,22878.76807,0.699686424,,,
713,3269860.225,FOLLOWING TOO CLOSELY,444327.9741,13.58859228,,,
713,3269860.225,FAILING TO YIELD RIGHT-OF-WAY,308276.8963,9.427831011,,,
713,3269860.225,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,79980.86863,2.446002677
713,3269860.225,IMPROPER LANE USAGE,141060.9629,4.313975314,,,
713,3269860.225,FAILING TO REDUCE SPEED TO AVOID CRASH,278806.7367,8.526564365,,,
713,3269860.225,DISREGARDING STOP SIGN,136203.9588,4.16543673,,,
713,3269860.225,IMPROPER TURNING/NO SIGNAL,23853.52532,0.729496788,,,
713,3269860.225,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,36298.26026,1.11008599,
713,3269860.225,DISTRACTION - FROM OUTSIDE VEHICLE,57002.49405,1.743270052,,,
713,3269860.225,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),0,0,,,
713,3269860.225,IMPROPER BACKING,38349.12136,1.172806136,,,
713,3269860.225,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,76005.51105,2.324426912,,,
713,3269860.225,UNABLE TO DETERMINE,694425.7673,21.23716977,,,
713,3269860.225,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),657.806953,2.01E-02
713,3269860.225,EXCEEDING SAFE SPEED FOR CONDITIONS,38122.89698,1.165887664,,,
713,3269860.225,WEATHER,69214.96161,2.116755973,,,
713,3269860.225,NOT APPLICABLE,86609.01173,2.648706849,,,
714,3000312.758,NOT APPLICABLE,114170.4162,3.805283828,,,
714,3000312.758,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,26586.26973,0.886116611,,,
714,3000312.758,IMPROPER TURNING/NO SIGNAL,185243.4982,6.174139602,,,
714,3000312.758,ANIMAL,1785.856012,5.95E-02,,,
714,3000312.758,IMPROPER BACKING,78037.18812,2.600968446,,,
714,3000312.758,DISREGARDING STOP SIGN,26750.75042,0.891598729,,,
714,3000312.758,UNABLE TO DETERMINE,504777.6261,16.82416691,,,
714,3000312.758,IMPROPER OVERTAKING/PASSING,62617.99495,2.087048918,,,
714,3000312.758,WEATHER,34296.14413,1.143085635,,,
714,3000312.758,IMPROPER LANE USAGE,53040.64773,1.76783729,,,
714,3000312.758,CELL PHONE USE OTHER THAN TEXTING,45396.56832,1.513061203,,,
714,3000312.758,EXCEEDING AUTHORIZED SPEED LIMIT,41791.05265,1.392889876,,,
714,3000312.758,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,51511.54955,1.716872663
714,3000312.758,DISREGARDING TRAFFIC SIGNALS,177142.3549,5.904129643,,,
714,3000312.758,FOLLOWING TOO CLOSELY,669060.7692,22.29970084,,,
714,3000312.758,DISTRACTION - FROM INSIDE VEHICLE,64191.78358,2.139503071,,,
714,3000312.758,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),817.2623752,2.72E-02
714,3000312.758,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),45427.93904,1.514106785,,,
714,3000312.758,FAILING TO REDUCE SPEED TO AVOID CRASH,269556.6254,8.984284212,,,
714,3000312.758,DISREGARDING OTHER TRAFFIC SIGNS,21001.94086,0.699991719,,,
714,3000312.758,ROAD CONSTRUCTION/MAINTENANCE,15832.47447,0.527694136,,,
714,3000312.758,FAILING TO YIELD RIGHT-OF-WAY,478978.5461,15.96428722,,,
714,3000312.758,PHYSICAL CONDITION OF DRIVER,28830.44004,0.96091449,,,
714,3000312.758,DISTRACTION - FROM OUTSIDE VEHICLE,3467.05972,0.11555661,,,
715,2505216.085,PASSING STOPPED SCHOOL BUS,13949.08574,0.5568017,,,
715,2505216.085,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,15128.9763,0.603899057
715,2505216.085,FAILING TO YIELD RIGHT-OF-WAY,244648.3583,9.765559139,,,
715,2505216.085,ROAD CONSTRUCTION/MAINTENANCE,12352.7508,0.493081251,,,
715,2505216.085,EXCEEDING AUTHORIZED SPEED LIMIT,34757.10573,1.387389532,,,
715,2505216.085,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),33051.82458,1.319320308,,,
715,2505216.085,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,77241.09006,3.083210687,,,
715,2505216.085,DISTRACTION - FROM INSIDE VEHICLE,3592.164688,0.143387419,,,
715,2505216.085,IMPROPER BACKING,44113.53722,1.760867555,,,
715,2505216.085,FOLLOWING TOO CLOSELY,238808.323,9.532444104,,,
715,2505216.085,PHYSICAL CONDITION OF DRIVER,10913.84239,0.435644752,,,
715,2505216.085,IMPROPER LANE USAGE,35810.95071,1.429455564,,,
715,2505216.085,DISREGARDING TRAFFIC SIGNALS,104262.0792,4.161799849,,,
715,2505216.085,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),32062.34596,1.279823571
715,2505216.085,UNABLE TO DETERMINE,701141.176,27.98725348,,,
715,2505216.085,IMPROPER TURNING/NO SIGNAL,218918.8046,8.738519839,,,
715,2505216.085,WEATHER,10031.52236,0.400425433,,,
715,2505216.085,DISREGARDING STOP SIGN,189579.5479,7.567393049,,,
715,2505216.085,FAILING TO REDUCE SPEED TO AVOID CRASH,69178.44437,2.761376346,,,
715,2505216.085,IMPROPER OVERTAKING/PASSING,175661.1904,7.01181792,,,
715,2505216.085,DISREGARDING ROAD MARKINGS,60739.58458,2.424524772,,,
715,2505216.085,NOT APPLICABLE,169567.6728,6.768584706,,,
715,2505216.085,DRIVING ON WRONG SIDE/WRONG WAY,9705.707242,0.387419964,,,
722,3646086.967,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,17486.00278,0.479582713
722,3646086.967,WEATHER,20186.31214,0.553643189,,,
722,3646086.967,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,51515.6901,1.412903492,,,
722,3646086.967,DISREGARDING TRAFFIC SIGNALS,279206.2674,7.657696317,,,
722,3646086.967,UNABLE TO DETERMINE,760000.4063,20.84427533,,,
722,3646086.967,PHYSICAL CONDITION OF DRIVER,54006.35877,1.481214224,,,
722,3646086.967,TEXTING,57195.36128,1.568677922,,,
722,3646086.967,DISREGARDING OTHER TRAFFIC SIGNS,25283.37283,0.693438556,,,
722,3646086.967,DISREGARDING ROAD MARKINGS,43668.42272,1.197679131,,,
722,3646086.967,DISREGARDING STOP SIGN,90415.80399,2.479803823,,,
722,3646086.967,FOLLOWING TOO CLOSELY,264909.8879,7.26559433,,,
722,3646086.967,FAILING TO REDUCE SPEED TO AVOID CRASH,310107.8483,8.505223576,,,
722,3646086.967,EXCEEDING AUTHORIZED SPEED LIMIT,61971.79701,1.699679617,,,
722,3646086.967,DISTRACTION - FROM OUTSIDE VEHICLE,31312.34858,0.858793245,,,
722,3646086.967,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),36740.80313,1.007677641
722,3646086.967,IMPROPER BACKING,91245.51106,2.502559919,,,
722,3646086.967,ANIMAL,50268.12617,1.378686976,,,
722,3646086.967,FAILING TO YIELD RIGHT-OF-WAY,470542.1607,12.90540146,,,
722,3646086.967,IMPROPER OVERTAKING/PASSING,243358.2344,6.674504383,,,
722,3646086.967,EQUIPMENT - VEHICLE CONDITION,4238.485875,0.116247525,,,
722,3646086.967,EXCEEDING SAFE SPEED FOR CONDITIONS,27888.1185,0.764878039,,,
722,3646086.967,IMPROPER TURNING/NO SIGNAL,261537.2197,7.173093293,,,
722,3646086.967,TURNING RIGHT ON RED,21628.89777,0.593208499,,,
722,3646086.967,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),14369.77228,0.394114908,,,
722,3646086.967,DISTRACTION - FROM INSIDE VEHICLE,15980.1357,0.438281803,,,
722,3646086.967,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,9336.378777,0.256065718,,,
722,3646086.967,ROAD CONSTRUCTION/MAINTENANCE,8498.537013,0.233086514,,,
722,3646086.967,NOT APPLICABLE,160469.3539,4.401138956,,,
722,3646086.967,IMPROPER LANE USAGE,162719.3519,4.462848895,,,
723,3180075.221,DISTRACTION - FROM INSIDE VEHICLE,0,0,,,
723,3180075.221,FOLLOWING TOO CLOSELY,658130.499,20.69543811,,,
723,3180075.221,TURNING RIGHT ON RED,15001.19186,0.471724435,,,
723,3180075.221,FAILING TO REDUCE SPEED TO AVOID CRASH,275001.0781,8.647628089,,,
723,3180075.221,PHYSICAL CONDITION OF DRIVER,13128.2118,0.412827084,,,
723,3180075.221,IMPROPER TURNING/NO SIGNAL,121903.8249,3.833362939,,,
723,3180075.221,DISREGARDING STOP SIGN,41834.00521,1.315503638,,,
723,3180075.221,EXCEEDING AUTHORIZED SPEED LIMIT,15714.78365,0.494163897,,,
723,3180075.221,IMPROPER OVERTAKING/PASSING,166448.297,5.234099366,,,
723,3180075.221,DISREGARDING ROAD MARKINGS,14029.5401,0.441170071,,,
723,3180075.221,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),0,0,,,
723,3180075.221,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,150488.1727,4.732220538,,,
723,3180075.221,DISREGARDING TRAFFIC SIGNALS,123723.5754,3.890586443,,,
723,3180075.221,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),1189.754472,3.74E-02,,,
723,3180075.221,ROAD CONSTRUCTION/MAINTENANCE,1745.960618,0.054903123,,,
723,3180075.221,DISREGARDING YIELD SIGN,42483.51359,1.335927946,,,
723,3180075.221,IMPROPER LANE USAGE,60872.67389,1.914189749,,,
723,3180075.221,NOT APPLICABLE,50583.53215,1.590639486,,,
723,3180075.221,CELL PHONE USE OTHER THAN TEXTING,2394.18586,7.53E-02,,,
723,3180075.221,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,190098.0589,5.977784981
723,3180075.221,EQUIPMENT - VEHICLE CONDITION,14688.18575,0.461881708,,,
723,3180075.221,DISTRACTION - FROM OUTSIDE VEHICLE,27268.16817,0.857469282,,,
723,3180075.221,EXCEEDING SAFE SPEED FOR CONDITIONS,14807.9453,0.465647643,,,
723,3180075.221,IMPROPER BACKING,58851.83106,1.850642735,,,
723,3180075.221,FAILING TO YIELD RIGHT-OF-WAY,387152.5931,12.17432187,,,
723,3180075.221,UNABLE TO DETERMINE,732535.6383,23.03516701,,,
724,2133564.926,FAILING TO REDUCE SPEED TO AVOID CRASH,139748.0481,6.549978698,,,
724,2133564.926,DISREGARDING TRAFFIC SIGNALS,184425.8831,8.644024884,,,
724,2133564.926,IMPROPER BACKING,20932.76797,0.98111699,,,
724,2133564.926,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,36691.16608,1.71971172,,,
724,2133564.926,IMPROPER TURNING/NO SIGNAL,87406.62541,4.096740829,,,
724,2133564.926,FAILING TO YIELD RIGHT-OF-WAY,392711.6459,18.40636023,,,
724,2133564.926,WEATHER,5543.711144,0.259833253,,,
724,2133564.926,ROAD CONSTRUCTION/MAINTENANCE,0,0,,,
724,2133564.926,FOLLOWING TOO CLOSELY,287075.4793,13.45520241,,,
724,2133564.926,EXCEEDING AUTHORIZED SPEED LIMIT,8396.536018,0.393544903,,,
724,2133564.926,EXCEEDING SAFE SPEED FOR CONDITIONS,20292.77301,0.951120482,,,
724,2133564.926,DISTRACTION - FROM OUTSIDE VEHICLE,4290.708988,0.201105152,,,
724,2133564.926,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,796.791005,3.73E-02
724,2133564.926,EQUIPMENT - VEHICLE CONDITION,11791.40678,0.552662196,,,
724,2133564.926,NOT APPLICABLE,57416.41464,2.691102293,,,
724,2133564.926,DISTRACTION - FROM INSIDE VEHICLE,49535.76969,2.321737159,,,
724,2133564.926,UNABLE TO DETERMINE,366799.4717,17.19185891,,,
724,2133564.926,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),13678.81683,0.641124939,,,
724,2133564.926,TEXTING,4694.758699,0.220042926,,,
724,2133564.926,ANIMAL,4429.234661,0.207597838,,,
724,2133564.926,IMPROPER LANE USAGE,51396.89784,2.408968071,,,
724,2133564.926,IMPROPER OVERTAKING/PASSING,129202.9039,6.055728716,,,
724,2133564.926,PHYSICAL CONDITION OF DRIVER,39555.8289,1.853978214,,,
724,2133564.926,DISREGARDING STOP SIGN,175063.1371,8.205193805,,,
724,2133564.926,DISREGARDING OTHER TRAFFIC SIGNS,41688.14884,1.953919861,,,
725,3716989.137,FAILING TO YIELD RIGHT-OF-WAY,492146.7812,13.24046864,,,
725,3716989.137,DISREGARDING TRAFFIC SIGNALS,164001.3721,4.412210152,,,
725,3716989.137,IMPROPER LANE USAGE,76213.43505,2.050407796,,,
725,3716989.137,NOT APPLICABLE,88076.96188,2.369578135,,,
725,3716989.137,EXCEEDING AUTHORIZED SPEED LIMIT,44779.23399,1.204717914,,,
725,3716989.137,FOLLOWING TOO CLOSELY,620674.9493,16.69832562,,,
725,3716989.137,IMPROPER BACKING,69310.17117,1.864685868,,,
725,3716989.137,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),78965.51392,2.124448337,,,
725,3716989.137,PHYSICAL CONDITION OF DRIVER,12716.83004,0.342127178,,,
725,3716989.137,DISREGARDING OTHER TRAFFIC SIGNS,0,0,,,
725,3716989.137,IMPROPER TURNING/NO SIGNAL,134433.2955,3.616725541,,,
725,3716989.137,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,3123.36345,8.40E-02,,,
725,3716989.137,IMPROPER OVERTAKING/PASSING,223070.4315,6.001374319,,,
725,3716989.137,DISREGARDING STOP SIGN,267921.2976,7.208019387,,,
725,3716989.137,EQUIPMENT - VEHICLE CONDITION,25533.32114,0.686935587,,,
725,3716989.137,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,77996.60805,2.098381383,,,
725,3716989.137,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),14463.94385,0.389130646,,,
725,3716989.137,FAILING TO REDUCE SPEED TO AVOID CRASH,207852.6281,5.591962215,,,
725,3716989.137,DISTRACTION - FROM INSIDE VEHICLE,41965.57126,1.129020552,,,
725,3716989.137,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,103367.5307,2.780947882
725,3716989.137,DRIVING ON WRONG SIDE/WRONG WAY,45122.32815,1.213948346,,,
725,3716989.137,EXCEEDING SAFE SPEED FOR CONDITIONS,3075.655298,0.082745878,,,
725,3716989.137,UNABLE TO DETERMINE,877687.4116,23.6128592,,,
725,3716989.137,WEATHER,37470.76548,1.008094565,,,
725,3716989.137,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,7019.736986,0.188855461,
726,1967816.705,CELL PHONE USE OTHER THAN TEXTING,19258.49202,0.978673063,,,
726,1967816.705,DISREGARDING STOP SIGN,63824.48426,3.243416123,,,
726,1967816.705,EQUIPMENT - VEHICLE CONDITION,9101.141764,0.462499467,,,
726,1967816.705,IMPROPER BACKING,86280.89523,4.384600203,,,
726,1967816.705,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,5182.235302,0.263349492,
726,1967816.705,DRIVING ON WRONG SIDE/WRONG WAY,5408.686402,0.274857226,,,
726,1967816.705,IMPROPER OVERTAKING/PASSING,165122.5628,8.391155663,,,
726,1967816.705,UNABLE TO DETERMINE,338342.9562,17.19382478,,,
726,1967816.705,PHYSICAL CONDITION OF DRIVER,3059.843439,0.155494332,,,
726,1967816.705,DISTRACTION - FROM OUTSIDE VEHICLE,41389.34799,2.103313174,,,
726,1967816.705,EXCEEDING AUTHORIZED SPEED LIMIT,11805.97254,0.599952857,,,
726,1967816.705,FAILING TO REDUCE SPEED TO AVOID CRASH,204734.4486,10.40414222,,,
726,1967816.705,DISREGARDING OTHER TRAFFIC SIGNS,8389.934924,0.426357542,,,
726,1967816.705,IMPROPER TURNING/NO SIGNAL,94849.9198,4.820058676,,,
726,1967816.705,NOT APPLICABLE,145209.689,7.379228393,,,
726,1967816.705,FOLLOWING TOO CLOSELY,369444.3242,18.77432605,,,
726,1967816.705,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,21388.82853,1.086931953
726,1967816.705,WEATHER,36575.2746,1.858672839,,,
726,1967816.705,FAILING TO YIELD RIGHT-OF-WAY,181458.3592,9.221303933,,,
726,1967816.705,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,79342.25901,4.031994384,,,
726,1967816.705,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),0,0
726,1967816.705,IMPROPER LANE USAGE,66714.59614,3.39028508,,,
726,1967816.705,ROAD CONSTRUCTION/MAINTENANCE,10932.4526,0.555562547,,,
726,1967816.705,TEXTING,0,0,,,
731,4023790.329,DISTRACTION - FROM INSIDE VEHICLE,37183.20775,0.924084127,,,
731,4023790.329,DRIVING ON WRONG SIDE/WRONG WAY,30241.2345,0.751560892,,,
731,4023790.329,NOT APPLICABLE,91700.63393,2.278961537,,,
731,4023790.329,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,12721.11674,0.316147605,,,
731,4023790.329,WEATHER,25085.03275,0.623417989,,,
731,4023790.329,UNABLE TO DETERMINE,1020953.46,25.37292893,,,
731,4023790.329,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),21062.94886,0.523460398
731,4023790.329,DISREGARDING STOP SIGN,47350.24185,1.176757186,,,
731,4023790.329,EQUIPMENT - VEHICLE CONDITION,15553.72015,0.386544002,,,
731,4023790.329,FOLLOWING TOO CLOSELY,573143.9974,14.24388327,,,
731,4023790.329,IMPROPER OVERTAKING/PASSING,247498.7433,6.150885685,,,
731,4023790.329,DISTRACTION - FROM OUTSIDE VEHICLE,3593.521613,8.93E-02,,,
731,4023790.329,CELL PHONE USE OTHER THAN TEXTING,73548.13265,1.827832135,,,
731,4023790.329,IMPROPER TURNING/NO SIGNAL,299910.6443,7.453436183,,,
731,4023790.329,FAILING TO REDUCE SPEED TO AVOID CRASH,404679.2678,10.05716587,,,
731,4023790.329,IMPROPER LANE USAGE,155962.2245,3.876002767,,,
731,4023790.329,EXCEEDING SAFE SPEED FOR CONDITIONS,33940.74039,0.843501714,,,
731,4023790.329,DISREGARDING TRAFFIC SIGNALS,253405.6215,6.29768454,,,
731,4023790.329,DISREGARDING ROAD MARKINGS,9843.164932,0.244624201,,,
731,4023790.329,ROAD CONSTRUCTION/MAINTENANCE,603.7626882,1.50E-02,,,
731,4023790.329,FAILING TO YIELD RIGHT-OF-WAY,299905.6339,7.453311665,,,
731,4023790.329,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,50054.52904,1.243964644,,,
731,4023790.329,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,64065.83256,1.592176215
731,4023790.329,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),106716.6382,2.652142123,,,
731,4023790.329,IMPROPER BACKING,63277.93838,1.57259532,,,
731,4023790.329,EXCEEDING AUTHORIZED SPEED LIMIT,26568.62914,0.660288608,,,
731,4023790.329,PHYSICAL CONDITION OF DRIVER,55219.70949,1.372330688,,,
732,2333224.548,EXCEEDING AUTHORIZED SPEED LIMIT,61333.76992,2.628712696,,,
732,2333224.548,IMPROPER OVERTAKING/PASSING,191390.2125,8.202820116,,,
732,2333224.548,DISREGARDING ROAD MARKINGS,11384.86787,0.487945658,,,
732,2333224.548,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),30256.1004,1.296750475,,,
732,2333224.548,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,108349.1127,4.643749905,,,
732,2333224.548,EQUIPMENT - VEHICLE CONDITION,12114.09786,0.519199829,,,
732,2333224.548,DISTRACTION - FROM INSIDE VEHICLE,8531.560259,0.365655345,,,
732,2333224.548,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),22042.79383,0.94473521,,,
732,2333224.548,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,3926.010928,0.168265456,
732,2333224.548,DISREGARDING TRAFFIC SIGNALS,66744.83969,2.860626499,,,
732,2333224.548,DISREGARDING OTHER TRAFFIC SIGNS,7196.047675,0.308416422,,,
732,2333224.548,DISTRACTION - FROM OUTSIDE VEHICLE,2538.454257,0.108795969,,,
732,2333224.548,FAILING TO REDUCE SPEED TO AVOID CRASH,158091.8019,6.775678838,,,
732,2333224.548,DRIVING ON WRONG SIDE/WRONG WAY,26122.73399,1.119597941,,,
732,2333224.548,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),881.4873508,3.78E-02
732,2333224.548,FAILING TO YIELD RIGHT-OF-WAY,294661.5414,12.62894057,,,
732,2333224.548,DISREGARDING STOP SIGN,89995.44442,3.857127447,,,
732,2333224.548,IMPROPER LANE USAGE,73662.98471,3.157132253,,,
732,2333224.548,FOLLOWING TOO CLOSELY,274604.2387,11.7693018,,,
732,2333224.548,EXCEEDING SAFE SPEED FOR CONDITIONS,13107.13214,0.561760425,,,
732,2333224.548,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,45360.40312,1.944107916
732,2333224.548,WEATHER,61619.22614,2.640947105,,,
732,2333224.548,IMPROPER BACKING,42678.53918,1.829165531,,,
732,2333224.548,UNABLE TO DETERMINE,602267.1291,25.81265184,,,
732,2333224.548,PHYSICAL CONDITION OF DRIVER,6925.364418,0.29681517,,,
732,2333224.548,NOT APPLICABLE,81476.07892,3.491994759,,,
732,2333224.548,IMPROPER TURNING/NO SIGNAL,35962.57409,1.541325036,,,
733,3208081.357,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),39018.12273,1.216244801,,,
733,3208081.357,IMPROPER TURNING/NO SIGNAL,127137.0456,3.963024358,,,
733,3208081.357,DISREGARDING STOP SIGN,157756.6471,4.917476506,,,
733,3208081.357,FAILING TO REDUCE SPEED TO AVOID CRASH,71678.54285,2.234311879,,,
733,3208081.357,DISTRACTION - FROM INSIDE VEHICLE,36945.41797,1.151635942,,,
733,3208081.357,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,63809.63401,1.989027924,,,
733,3208081.357,IMPROPER OVERTAKING/PASSING,180699.9498,5.632648605,,,
733,3208081.357,DISTRACTION - FROM OUTSIDE VEHICLE,11105.96917,0.346187267,,,
733,3208081.357,IMPROPER LANE USAGE,71238.03483,2.22058068,,,
733,3208081.357,FOLLOWING TOO CLOSELY,401678.6997,12.52083894,,,
733,3208081.357,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,15050.19289,0.469133766,
733,3208081.357,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),3250.842343,0.101332915
733,3208081.357,DRIVING ON WRONG SIDE/WRONG WAY,12014.67124,0.374512673,,,
733,3208081.357,FAILING TO YIELD RIGHT-OF-WAY,505043.149,15.74284105,,,
733,3208081.357,EQUIPMENT - VEHICLE CONDITION,3951.541684,0.123174609,,,
733,3208081.357,IMPROPER BACKING,22480.31694,0.700740238,,,
733,3208081.357,DISREGARDING TRAFFIC SIGNALS,494146.9082,15.40319129,,,
733,3208081.357,CELL PHONE USE OTHER THAN TEXTING,19970.89194,0.62251825,,,
733,3208081.357,EXCEEDING SAFE SPEED FOR CONDITIONS,39021.7689,1.216358457,,,
733,3208081.357,NOT APPLICABLE,102692.039,3.20104223,,,
733,3208081.357,WEATHER,16190.2301,0.504670184,,,
733,3208081.357,EXCEEDING AUTHORIZED SPEED LIMIT,12036.45319,0.375191644,,,
733,3208081.357,UNABLE TO DETERMINE,743104.1393,23.16350667,,,
733,3208081.357,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,58060.14887,1.809809116
734,2511601.818,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),28623.85002,1.139665126
734,2511601.818,DISTRACTION - FROM OUTSIDE VEHICLE,74396.54735,2.962115523,,,
734,2511601.818,WEATHER,33975.99194,1.352761878,,,
734,2511601.818,EXCEEDING AUTHORIZED SPEED LIMIT,109730.5013,4.36894497,,,
734,2511601.818,IMPROPER BACKING,66232.08366,2.637045537,,,
734,2511601.818,DISREGARDING STOP SIGN,107924.113,4.297023207,,,
734,2511601.818,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,35690.88945,1.421040914
734,2511601.818,IMPROPER LANE USAGE,61324.20156,2.44163709,,,
734,2511601.818,UNABLE TO DETERMINE,470983.1854,18.75230309,,,
734,2511601.818,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,17021.3407,0.677708567,,,
734,2511601.818,EXCEEDING SAFE SPEED FOR CONDITIONS,44148.84348,1.757796286,,,
734,2511601.818,FAILING TO YIELD RIGHT-OF-WAY,221693.1017,8.826761476,,,
734,2511601.818,FAILING TO REDUCE SPEED TO AVOID CRASH,172638.3524,6.873635429,,,
734,2511601.818,IMPROPER OVERTAKING/PASSING,136610.0756,5.43916136,,,
734,2511601.818,IMPROPER TURNING/NO SIGNAL,94798.65034,3.774429913,,,
734,2511601.818,DISTRACTION - FROM INSIDE VEHICLE,12316.13221,0.490369617,,,
734,2511601.818,NOT APPLICABLE,64013.59116,2.548715751,,,
734,2511601.818,DISREGARDING OTHER TRAFFIC SIGNS,3753.353631,0.149440632,,,
734,2511601.818,FOLLOWING TOO CLOSELY,203368.0144,8.097143937,,,
734,2511601.818,DISREGARDING TRAFFIC SIGNALS,504439.7384,20.08438339,,,
734,2511601.818,DRIVING ON WRONG SIDE/WRONG WAY,17906.16436,0.712938023,,,
734,2511601.818,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),21437.70925,0.85354729,,,
734,2511601.818,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),8575.386988,0.341430991,,,
